idade,emprego,estado_civil,educacao,saldo_bancario,possui_casa,emprestimo,dia,mes,duracao,qtd_contato,deposito
29,blue-collar,married,secondary,2870,1,0,16,7,988,1,1
43,blue-collar,married,secondary,184,0,1,16,7,1019,11,1
32,blue-collar,married,secondary,1905,1,0,16,7,709,2,1
30,admin.,single,secondary,-36,0,0,16,7,561,9,1
40,blue-collar,married,secondary,-839,1,1,16,7,1018,2,1
42,services,married,secondary,3465,1,1,16,7,1039,2,1
27,student,married,secondary,119,1,0,16,7,781,2,1
35,management,married,tertiary,36,0,1,16,7,1656,5,1
35,housemaid,married,primary,113,1,0,17,7,923,2,1
32,blue-collar,single,secondary,118,1,0,17,7,1275,1,1
39,technician,married,secondary,251,1,0,17,7,342,2,1
31,blue-collar,divorced,secondary,-277,1,0,17,7,1008,2,1
26,services,single,secondary,-189,0,1,17,7,538,2,1
42,management,married,tertiary,4,1,0,17,7,795,1,1
27,services,single,secondary,1820,1,0,17,7,1027,1,1
33,self-employed,divorced,secondary,1904,1,0,17,7,1584,2,1
51,blue-collar,married,primary,201,1,0,17,7,582,2,1
33,admin.,married,secondary,0,1,0,17,7,1448,7,1
30,technician,single,tertiary,178,0,0,17,7,656,3,1
52,housemaid,married,primary,3798,1,0,17,7,1208,1,1
42,blue-collar,divorced,primary,301,1,0,17,7,1175,2,1
31,management,divorced,tertiary,294,1,0,17,7,536,5,1
27,services,married,secondary,0,1,0,17,7,991,5,1
44,blue-collar,single,secondary,292,0,1,17,7,1153,4,1
40,entrepreneur,divorced,secondary,2998,1,0,18,7,623,3,1
46,housemaid,divorced,primary,2084,1,0,18,7,1081,2,1
32,services,divorced,secondary,454,1,0,18,7,978,1,1
56,technician,divorced,secondary,179,0,0,18,7,536,1,1
33,blue-collar,married,secondary,661,1,0,18,7,968,1,1
33,blue-collar,married,secondary,89,1,0,18,7,278,2,1
32,self-employed,married,primary,102,1,0,18,7,560,1,1
41,blue-collar,divorced,primary,138,1,0,18,7,640,3,1
31,admin.,single,secondary,622,0,0,18,7,420,1,1
30,admin.,divorced,secondary,10,1,0,18,7,658,2,1
34,admin.,divorced,secondary,-251,0,0,18,7,641,1,1
43,entrepreneur,married,secondary,104,1,0,18,7,635,3,1
28,blue-collar,married,secondary,173,0,0,18,7,588,7,1
32,admin.,divorced,secondary,-46,0,1,18,7,1373,4,1
31,blue-collar,divorced,secondary,0,1,1,18,7,913,4,1
35,entrepreneur,single,tertiary,145,1,0,18,7,799,2,1
31,management,married,tertiary,325,1,0,18,7,1139,2,1
25,services,single,secondary,2311,0,1,21,7,1105,2,1
56,retired,divorced,tertiary,158,0,1,21,7,854,1,1
47,technician,married,secondary,1981,1,0,21,7,919,2,1
39,management,married,tertiary,1423,1,0,21,7,733,3,1
51,management,married,tertiary,2455,1,0,21,7,553,1,1
54,technician,divorced,secondary,859,0,1,21,7,710,1,1
58,retired,married,unknown,9004,0,0,21,7,891,4,1
42,unemployed,married,unknown,970,1,0,21,7,691,10,1
56,services,married,primary,486,0,1,21,7,1877,1,1
55,housemaid,married,secondary,127,1,0,21,7,1130,8,1
26,blue-collar,single,primary,409,1,0,21,7,577,2,1
40,admin.,single,secondary,664,0,0,21,7,1342,2,1
26,technician,single,secondary,223,0,1,21,7,1002,3,1
35,management,single,tertiary,-324,0,1,21,7,985,11,1
34,services,single,secondary,-30,0,0,21,7,1360,3,1
41,management,single,tertiary,1253,0,0,21,7,1134,5,1
44,management,married,primary,4758,1,0,22,7,712,6,1
33,management,single,tertiary,30,1,0,22,7,1077,1,1
36,management,divorced,tertiary,81,0,1,22,7,560,1,1
38,technician,married,secondary,0,1,0,22,7,1545,1,1
35,technician,married,tertiary,328,1,0,22,7,654,2,1
41,technician,single,tertiary,145,0,0,22,7,1833,2,1
41,management,divorced,unknown,465,1,0,22,7,1508,1,1
28,blue-collar,married,secondary,751,1,0,22,7,598,5,1
26,services,married,secondary,-379,1,1,22,7,1237,7,1
39,blue-collar,single,secondary,0,0,0,22,7,864,4,1
25,admin.,married,unknown,349,1,0,22,7,1037,8,1
37,admin.,married,secondary,1110,1,0,22,7,802,11,1
25,management,married,secondary,2228,1,0,23,7,754,1,1
46,management,divorced,tertiary,2166,1,0,23,7,870,1,1
25,blue-collar,single,secondary,-247,1,0,23,7,633,1,1
28,technician,single,tertiary,-123,0,1,23,7,690,1,1
33,services,divorced,secondary,44,0,1,23,7,529,1,1
32,management,single,secondary,131,1,1,23,7,1152,2,1
32,blue-collar,married,secondary,476,1,0,23,7,956,9,1
47,technician,single,secondary,1101,1,0,23,7,957,3,1
50,entrepreneur,married,tertiary,-168,1,0,23,7,1327,2,1
27,technician,married,secondary,-392,1,0,23,7,228,2,1
45,admin.,married,secondary,524,1,0,23,7,808,1,1
51,admin.,single,secondary,895,0,0,23,7,638,2,1
36,admin.,married,secondary,212,1,1,23,7,1201,6,1
51,self-employed,married,secondary,95,1,0,23,7,1309,4,1
33,services,single,tertiary,395,1,0,23,7,1359,6,1
59,technician,married,secondary,135,1,1,23,7,416,4,1
38,entrepreneur,married,tertiary,0,0,0,23,7,532,2,1
40,services,married,secondary,471,1,0,24,7,430,4,1
51,blue-collar,married,primary,603,1,0,24,7,853,2,1
41,entrepreneur,single,secondary,663,0,0,24,7,1204,1,1
38,entrepreneur,married,secondary,593,1,1,24,7,1484,24,1
31,management,married,tertiary,1224,1,1,24,7,1441,2,1
28,admin.,single,secondary,2,1,0,24,7,454,1,1
41,blue-collar,married,secondary,720,0,1,24,7,651,1,1
33,management,divorced,tertiary,990,1,0,24,7,1491,2,1
25,student,single,secondary,1747,1,0,24,7,903,1,1
45,admin.,divorced,secondary,59,1,0,24,7,873,8,1
31,blue-collar,married,primary,33,1,0,24,7,901,2,1
28,services,single,secondary,340,1,0,24,7,821,2,1
49,technician,divorced,secondary,305,0,0,24,7,367,2,1
25,services,married,secondary,0,1,0,24,7,458,9,1
28,unemployed,single,tertiary,497,1,0,24,7,1602,6,1
54,retired,married,secondary,1371,0,0,25,7,1492,2,1
28,technician,single,tertiary,1628,1,0,25,7,1422,2,1
27,technician,single,tertiary,372,1,1,25,7,728,2,1
49,blue-collar,single,primary,566,1,0,25,7,979,2,1
53,blue-collar,married,primary,343,1,0,25,7,616,5,1
26,technician,single,secondary,941,0,1,25,7,784,1,1
37,services,married,secondary,775,0,1,25,7,1000,1,1
34,blue-collar,single,secondary,1759,0,1,25,7,695,1,1
51,retired,married,primary,1495,0,0,25,7,1946,4,1
39,housemaid,married,secondary,1444,0,0,25,7,362,8,1
35,technician,single,tertiary,470,1,0,25,7,743,13,1
51,unemployed,married,primary,1162,1,0,25,7,2015,1,1
30,management,single,tertiary,2,1,1,25,7,1031,8,1
42,blue-collar,single,primary,1628,1,0,25,7,590,8,1
54,management,married,secondary,1134,1,0,25,7,1330,3,1
51,blue-collar,married,primary,0,1,1,25,7,946,3,1
57,retired,divorced,primary,63,0,1,25,7,1448,17,1
30,management,married,tertiary,1221,1,0,25,7,279,4,1
37,blue-collar,single,secondary,5024,0,1,25,7,661,4,1
39,technician,married,secondary,10685,1,0,25,7,1369,9,1
35,technician,married,tertiary,1629,0,0,25,7,653,4,1
48,management,married,secondary,268,1,0,28,7,458,7,1
31,management,married,tertiary,0,1,1,28,7,664,8,1
35,self-employed,married,secondary,5613,1,0,28,7,699,3,1
48,housemaid,married,secondary,513,0,1,28,7,939,3,1
53,housemaid,married,primary,362,0,0,28,7,1169,2,1
27,technician,single,secondary,3933,0,0,28,7,837,3,1
55,technician,married,secondary,3899,1,0,28,7,596,4,1
40,services,married,secondary,473,1,0,28,7,383,3,1
40,self-employed,single,tertiary,1616,0,0,28,7,1009,7,1
38,blue-collar,divorced,secondary,1817,1,0,28,7,1096,4,1
54,retired,single,secondary,129,0,1,28,7,867,2,1
54,technician,married,secondary,1938,0,1,28,7,551,3,1
50,admin.,single,secondary,133,0,0,28,7,890,4,1
48,management,divorced,tertiary,2263,0,0,29,7,874,2,1
41,services,married,unknown,1538,0,0,29,7,710,2,1
51,blue-collar,divorced,primary,5,0,0,29,7,600,2,1
42,technician,single,tertiary,2625,0,0,29,7,2516,2,1
58,retired,divorced,secondary,1080,1,0,29,7,1058,2,1
47,unemployed,married,secondary,312,0,0,29,7,884,1,1
58,admin.,married,secondary,145,1,0,29,7,616,13,1
41,blue-collar,married,secondary,-190,0,1,29,7,808,3,1
50,admin.,married,secondary,2678,0,0,30,7,1011,6,1
46,housemaid,married,secondary,271,1,0,30,7,1013,29,1
44,blue-collar,married,secondary,0,0,0,30,7,684,2,1
36,services,married,secondary,0,0,0,30,7,843,2,1
58,management,divorced,secondary,3161,0,0,30,7,542,2,1
44,unemployed,single,primary,-4,0,1,30,7,788,2,1
49,entrepreneur,divorced,unknown,-701,1,0,30,7,988,2,1
55,management,married,tertiary,-375,0,0,30,7,814,2,1
52,unemployed,married,primary,959,0,0,30,7,694,2,1
60,retired,divorced,secondary,1091,0,0,30,7,441,5,1
41,services,married,unknown,-1,0,1,30,7,1171,4,1
36,management,married,tertiary,96,0,0,30,7,729,4,1
41,blue-collar,divorced,primary,0,0,0,30,7,509,2,1
50,entrepreneur,married,tertiary,230,0,0,30,7,1089,4,1
44,housemaid,married,primary,-156,0,1,30,7,1211,2,1
54,technician,married,secondary,114,0,0,30,7,458,3,1
35,management,married,tertiary,-468,1,0,30,7,540,8,1
59,retired,divorced,secondary,679,0,0,30,7,761,4,1
42,entrepreneur,married,unknown,206,1,0,30,7,695,2,1
27,management,single,tertiary,1,1,0,30,7,764,4,1
59,housemaid,divorced,primary,2518,0,0,30,7,675,3,1
43,admin.,married,secondary,378,0,0,30,7,782,8,1
39,technician,single,secondary,391,0,1,30,7,962,4,1
33,unemployed,married,secondary,-144,0,0,30,7,481,3,1
36,self-employed,single,tertiary,1240,0,0,31,7,812,3,1
35,blue-collar,divorced,primary,1792,1,0,31,7,630,6,1
50,blue-collar,married,unknown,2284,1,0,31,7,1088,17,1
55,technician,married,secondary,264,1,1,31,7,1150,5,1
51,unemployed,divorced,tertiary,0,0,0,31,7,574,2,1
48,entrepreneur,married,tertiary,-392,0,0,31,7,725,4,1
55,housemaid,divorced,primary,77,0,0,31,7,463,6,1
30,services,married,secondary,48,1,0,31,7,662,13,1
53,blue-collar,married,primary,252,0,0,31,7,727,4,1
40,blue-collar,married,secondary,1954,0,0,31,7,1107,2,1
44,technician,married,primary,755,0,1,31,7,829,4,1
49,management,divorced,tertiary,755,0,0,31,7,1212,4,1
40,admin.,married,secondary,341,0,0,31,7,1142,5,1
58,unemployed,married,primary,1183,0,0,31,7,1721,5,1
49,services,married,secondary,388,0,0,31,7,1032,4,1
38,technician,married,secondary,1919,0,0,4,8,846,1,1
51,housemaid,divorced,tertiary,1613,0,0,4,8,870,1,1
36,management,divorced,tertiary,0,0,0,4,8,1165,1,1
55,retired,married,secondary,0,0,0,4,8,1110,1,1
43,technician,married,tertiary,0,0,0,4,8,1488,2,1
60,management,divorced,secondary,0,0,0,5,8,603,3,1
57,retired,married,secondary,466,0,0,5,8,641,2,1
41,technician,married,tertiary,515,0,0,5,8,837,2,1
50,technician,married,tertiary,2313,0,0,5,8,553,1,1
53,blue-collar,married,secondary,-8,0,0,5,8,794,1,1
59,retired,married,primary,1634,1,1,5,8,836,1,1
59,housemaid,married,primary,100,0,0,5,8,1134,1,1
52,unknown,married,unknown,5361,0,0,5,8,607,3,1
58,management,divorced,tertiary,1257,0,0,5,8,1536,1,1
59,retired,married,primary,3400,1,0,5,8,515,3,1
49,technician,single,secondary,1377,0,0,5,8,935,1,1
33,management,divorced,tertiary,2885,0,0,5,8,1051,2,1
55,blue-collar,married,primary,512,0,0,5,8,1200,2,1
42,technician,married,tertiary,921,0,0,5,8,531,3,1
52,services,married,secondary,1000,0,0,5,8,766,2,1
38,technician,married,tertiary,202,0,0,5,8,1311,2,1
55,technician,married,tertiary,169,0,1,5,8,618,2,1
49,technician,married,tertiary,3726,0,0,5,8,875,2,1
56,technician,divorced,secondary,146,1,0,5,8,419,3,1
46,technician,married,secondary,940,0,0,5,8,1227,2,1
57,retired,divorced,tertiary,734,0,0,6,8,1357,4,1
61,retired,married,secondary,77,0,0,6,8,455,4,1
45,admin.,married,secondary,925,0,0,6,8,406,2,1
39,management,married,tertiary,1836,0,0,6,8,902,3,1
46,admin.,married,secondary,660,0,0,6,8,740,2,1
43,management,single,tertiary,1304,0,0,6,8,501,2,1
34,services,married,secondary,2956,0,0,6,8,835,2,1
35,management,divorced,tertiary,146,0,0,6,8,720,2,1
36,management,divorced,tertiary,36,0,0,6,8,836,4,1
45,management,divorced,tertiary,1,0,0,6,8,490,2,1
47,technician,married,secondary,2480,0,0,6,8,763,2,1
42,technician,married,tertiary,14282,1,0,6,8,649,4,1
40,management,single,tertiary,0,0,0,6,8,641,6,1
40,technician,divorced,secondary,311,0,0,6,8,738,2,1
32,technician,married,secondary,560,0,0,6,8,1044,4,1
33,technician,single,secondary,3059,0,1,6,8,482,2,1
32,self-employed,married,tertiary,1423,0,0,6,8,1249,4,1
46,blue-collar,married,primary,874,0,0,6,8,996,1,1
50,admin.,married,secondary,706,1,0,6,8,1250,4,1
51,blue-collar,married,primary,7098,0,0,6,8,1471,7,1
30,management,single,tertiary,5389,0,0,6,8,1456,3,1
39,technician,single,secondary,1104,0,0,7,8,395,2,1
47,admin.,married,secondary,3070,0,0,7,8,663,4,1
40,technician,divorced,secondary,0,0,0,7,8,674,2,1
50,blue-collar,married,primary,4108,1,0,7,8,526,2,1
60,management,married,tertiary,0,0,0,7,8,401,3,1
32,management,single,tertiary,4291,0,0,7,8,1321,9,1
57,technician,married,tertiary,6822,0,0,7,8,797,2,1
41,self-employed,married,tertiary,231,0,0,7,8,352,2,1
50,technician,married,secondary,3176,0,0,7,8,670,1,1
46,technician,divorced,secondary,-824,1,0,7,8,429,3,1
31,management,married,tertiary,676,0,0,7,8,1182,1,1
36,technician,single,secondary,651,0,0,7,8,876,1,1
45,technician,divorced,secondary,2657,0,0,7,8,895,3,1
33,technician,divorced,secondary,801,0,0,7,8,341,5,1
47,services,married,secondary,405,0,1,8,8,994,2,1
35,management,married,tertiary,82,0,0,8,8,507,4,1
38,management,married,tertiary,179,0,0,8,8,317,4,1
33,management,married,tertiary,1047,0,0,8,8,512,4,1
44,technician,single,secondary,7138,0,0,8,8,809,2,1
31,management,single,tertiary,165,0,1,8,8,523,2,1
31,management,single,tertiary,37,0,0,8,8,669,2,1
49,services,married,secondary,823,0,0,8,8,780,4,1
52,services,married,primary,1625,0,0,8,8,459,2,1
31,technician,married,tertiary,120,0,0,8,8,1000,1,1
35,management,married,tertiary,2957,1,1,8,8,733,3,1
31,management,single,tertiary,2,0,0,8,8,848,1,1
36,technician,divorced,secondary,1,0,0,8,8,1242,3,1
39,management,married,tertiary,1795,0,0,8,8,922,7,1
46,management,married,tertiary,4,0,0,8,8,1206,4,1
48,blue-collar,married,primary,476,0,0,11,8,856,3,1
36,management,married,tertiary,9,0,0,11,8,386,4,1
30,management,married,tertiary,131,1,0,11,8,384,6,1
33,management,single,tertiary,1120,0,0,11,8,1070,2,1
57,housemaid,married,primary,2785,0,0,11,8,610,4,1
33,management,single,tertiary,0,0,0,11,8,699,7,1
35,management,married,tertiary,43,0,0,11,8,917,4,1
53,management,married,tertiary,0,0,0,11,8,608,2,1
41,management,married,secondary,456,1,0,11,8,734,4,1
32,management,single,secondary,2018,0,0,11,8,1238,1,1
41,management,married,tertiary,0,0,0,11,8,1242,5,1
35,technician,single,secondary,354,0,0,11,8,444,3,1
48,blue-collar,married,primary,719,0,1,11,8,418,5,1
34,management,married,tertiary,828,0,1,11,8,1080,3,1
47,blue-collar,married,secondary,2787,0,0,11,8,479,1,1
46,unemployed,married,secondary,2551,0,0,12,8,645,2,1
60,retired,married,secondary,2722,0,0,12,8,506,2,1
39,management,married,secondary,1880,0,0,12,8,768,2,1
57,blue-collar,married,primary,2112,0,0,12,8,1134,2,1
36,unemployed,divorced,secondary,871,0,0,12,8,396,3,1
30,management,married,secondary,850,0,0,12,8,507,2,1
33,technician,married,secondary,3243,0,0,12,8,439,4,1
30,management,married,tertiary,1567,1,0,12,8,1133,4,1
36,technician,single,secondary,12,0,0,12,8,587,2,1
49,blue-collar,married,primary,128,0,0,12,8,696,2,1
49,blue-collar,married,secondary,553,0,0,12,8,645,8,1
40,unemployed,divorced,secondary,1694,0,0,12,8,473,6,1
49,blue-collar,married,primary,408,0,0,12,8,559,4,1
38,management,married,tertiary,1223,0,0,12,8,1092,5,1
31,management,single,tertiary,1858,0,0,12,8,453,3,1
34,management,married,tertiary,520,1,0,12,8,1307,4,1
39,management,married,tertiary,271,1,0,12,8,1344,1,1
40,management,married,secondary,4396,0,0,12,8,432,3,1
47,technician,married,secondary,568,1,0,12,8,1613,1,1
37,technician,single,secondary,3665,0,0,12,8,664,3,1
44,technician,single,secondary,244,1,0,12,8,1735,4,1
55,management,married,tertiary,568,0,0,12,8,940,10,1
40,technician,married,secondary,42,0,0,13,8,1842,2,1
54,retired,married,primary,309,0,0,13,8,969,2,1
35,technician,married,secondary,-180,0,1,13,8,823,2,1
32,technician,single,tertiary,34646,0,0,13,8,618,9,1
36,management,divorced,tertiary,59,0,0,13,8,526,2,1
37,management,married,tertiary,4436,0,0,13,8,846,5,1
37,technician,single,secondary,-242,1,0,13,8,1149,6,1
50,self-employed,married,secondary,10052,0,0,13,8,665,2,1
58,retired,married,tertiary,0,0,0,13,8,641,4,1
52,technician,divorced,secondary,152,0,0,13,8,404,6,1
31,management,married,tertiary,156,0,0,13,8,657,7,1
40,management,married,tertiary,66,0,0,13,8,737,4,1
34,management,single,tertiary,9827,1,0,13,8,871,4,1
53,services,married,secondary,6170,0,0,13,8,838,4,1
43,management,married,tertiary,2383,0,0,13,8,379,6,1
30,technician,single,tertiary,635,0,0,13,8,851,8,1
34,technician,single,secondary,16,0,0,13,8,990,1,1
48,admin.,divorced,secondary,362,0,0,13,8,529,1,1
33,management,married,tertiary,191,0,0,13,8,1148,2,1
37,management,single,tertiary,455,1,0,13,8,904,6,1
57,technician,divorced,secondary,3043,0,0,14,8,707,2,1
55,retired,married,primary,3334,0,0,14,8,632,4,1
34,technician,married,tertiary,8029,1,0,14,8,593,4,1
44,entrepreneur,married,tertiary,624,0,0,14,8,552,2,1
35,management,single,tertiary,331,0,0,14,8,857,2,1
34,housemaid,married,primary,2929,0,0,14,8,518,2,1
49,services,married,secondary,1314,0,0,14,8,834,14,1
30,technician,married,secondary,289,1,0,14,8,1184,4,1
32,management,single,tertiary,20,0,0,14,8,1151,2,1
56,blue-collar,married,primary,8163,0,0,14,8,1231,4,1
50,management,single,tertiary,1200,0,0,14,8,904,3,1
32,technician,single,secondary,1732,1,0,14,8,1871,3,1
45,technician,single,tertiary,0,0,0,18,8,773,4,1
52,management,married,tertiary,576,0,0,18,8,762,3,1
60,blue-collar,married,primary,493,0,0,18,8,671,4,1
47,management,married,tertiary,682,0,0,18,8,638,6,1
32,technician,single,secondary,0,0,0,18,8,594,4,1
55,blue-collar,married,primary,3485,0,0,18,8,625,4,1
36,management,single,tertiary,2944,0,0,18,8,882,8,1
46,technician,married,secondary,1353,0,0,18,8,528,5,1
55,management,divorced,tertiary,0,0,0,18,8,309,4,1
30,management,single,tertiary,1541,0,0,18,8,471,8,1
54,blue-collar,married,secondary,548,0,0,18,8,520,7,1
31,management,divorced,tertiary,254,0,0,18,8,1576,8,1
46,technician,single,tertiary,4414,0,0,18,8,504,7,1
61,management,married,secondary,985,0,0,18,8,998,6,1
58,retired,married,primary,1241,0,0,18,8,194,2,1
38,technician,single,secondary,3278,0,0,19,8,645,14,1
49,technician,married,secondary,412,0,0,19,8,1293,8,1
43,management,single,tertiary,483,0,0,19,8,950,6,1
52,management,married,tertiary,7135,0,0,19,8,1032,3,1
33,self-employed,single,tertiary,61,0,0,19,8,836,3,1
33,management,married,tertiary,1412,1,0,19,8,480,1,1
53,management,married,tertiary,15,0,0,20,8,921,2,1
40,admin.,single,tertiary,27,0,0,20,8,467,2,1
44,self-employed,married,tertiary,1196,0,0,20,8,552,5,1
42,technician,divorced,secondary,19,0,0,20,8,875,4,1
33,management,single,tertiary,432,0,0,20,8,588,6,1
53,technician,married,tertiary,988,0,0,20,8,1408,5,1
60,admin.,married,tertiary,1614,0,0,20,8,921,6,1
33,technician,single,secondary,163,1,0,20,8,627,2,1
37,technician,married,tertiary,247,0,0,20,8,625,6,1
45,admin.,married,secondary,236,0,0,20,8,703,2,1
34,technician,single,secondary,666,0,0,21,8,1503,2,1
56,technician,married,tertiary,73,0,0,21,8,644,4,1
57,technician,divorced,tertiary,96,0,0,21,8,913,4,1
32,management,single,tertiary,46,0,0,21,8,788,6,1
50,services,married,secondary,1501,0,0,21,8,946,4,1
30,services,single,tertiary,-477,0,1,21,8,1532,2,1
56,admin.,married,secondary,1694,0,0,21,8,793,10,1
55,blue-collar,married,secondary,196,0,0,21,8,81,1,1
34,self-employed,single,tertiary,462,0,0,21,8,1877,3,1
52,management,married,tertiary,1227,0,0,22,8,1123,4,1
32,management,single,tertiary,522,0,0,22,8,576,2,1
31,self-employed,married,tertiary,94,0,0,22,8,579,2,1
44,technician,married,secondary,267,0,0,22,8,520,2,1
33,management,married,tertiary,4570,0,0,22,8,1258,2,1
53,blue-collar,married,secondary,25,0,0,22,8,528,2,1
46,management,single,tertiary,0,0,0,22,8,686,2,1
46,entrepreneur,married,tertiary,1920,0,0,22,8,604,6,1
59,admin.,married,secondary,1575,1,0,22,8,1241,11,1
51,unemployed,married,secondary,234,0,0,22,8,735,1,1
57,retired,married,primary,3518,1,0,25,8,626,3,1
43,technician,married,secondary,136,0,0,25,8,363,7,1
48,management,single,tertiary,830,0,0,25,8,961,4,1
33,housemaid,married,primary,2054,0,0,25,8,472,6,1
59,blue-collar,married,primary,-546,0,0,25,8,1152,6,1
58,blue-collar,married,primary,5188,1,0,25,8,606,6,1
32,management,single,tertiary,1882,0,0,25,8,497,5,1
44,management,married,tertiary,792,0,0,25,8,630,7,1
47,blue-collar,married,unknown,162,0,0,25,8,366,3,1
34,technician,married,secondary,1035,0,0,25,8,1374,10,1
51,retired,married,tertiary,746,0,0,25,8,372,5,1
60,unknown,married,unknown,17297,0,0,26,8,664,11,1
46,admin.,married,secondary,22,0,0,26,8,388,6,1
